text,label,source
what 's the same about feminism and the holocaust ? they 're both irrelevant and mean nothing to society .,implicit_hate,implicit_hate
"if your dog is barking at the back door and your wife is yelling at the front door , who do you let in first ? the dog because he shuts up after you let him in .",implicit_hate,implicit_hate
i ca nt wait for harriet tubman to be on the $ <number> bill i can finally use black people as currency again .,implicit_hate,implicit_hate
if you donate just <number> pound a month . . . you can help us make another advert with sad looking african children in it .,implicit_hate,implicit_hate
why are black people so good at excel ? they know a lot about cells,implicit_hate,implicit_hate
i 'm not racist there are black people in my family tree .,implicit_hate,implicit_hate
"why should you never marry a jewish woman ? when dinner time comes , they 're too scared to get near the oven",implicit_hate,implicit_hate
"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it .",implicit_hate,implicit_hate
"from what i understand most major religions all pray to the same god . after tragedies often i hear ' god has a plan ' well , frankly i think they are right . like after sandy hook , you know , like <number> kids were murdered . that was part of gods plan . i mean , how else is he going to keep coming up with virgins for the suicide bombers .",implicit_hate,implicit_hate
what do you call a sheet of metal leaning on a tree ? free aboriginal housing .,implicit_hate,implicit_hate
what do you call a homosexual on rollerblades ? rolaids,implicit_hate,implicit_hate
i like my women the way i like my fish . . . battered .,implicit_hate,implicit_hate
what 's the difference between harry potter and jews ? harry escaped the chamber,implicit_hate,implicit_hate
"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up . <repeat>",implicit_hate,implicit_hate
how many feminists does it take to change a light bulb ? feminists ca n't change anything .,implicit_hate,implicit_hate
why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .,implicit_hate,implicit_hate
what do you call a letter from a feminist ? hate male,implicit_hate,implicit_hate
what is ironic about the lgbt <allcaps> flag ? all the colors are straight .,implicit_hate,implicit_hate
why did they plant trees in harlem ? for free public transit .,implicit_hate,implicit_hate
"woman : what were the results from the test ? doctor : there are good news and bad news , the good news is that your child will always find a parking space",implicit_hate,implicit_hate
did you hear about the woman who got hit by a car ? police are questioning why she was out of the kitchen .,implicit_hate,implicit_hate
if a muslim beats his wife is it domestic violence or child abuse ?,implicit_hate,implicit_hate
"what happens when you boil a cabbage ? i do n't know , a japanese guy stabbed him before i could find out .",implicit_hate,implicit_hate
"offensive joke . well , i hope anyway a little black jewish boy says to his daddy , "" dad am i more black or jewish ? "" "" why do you ask ? "" , says the dad . the boy says , "" well a guy at school has a bike for sale for $ <number> and i ca n't decide if i want to haggle him down to $ <number> or just steal it . """,implicit_hate,implicit_hate
what do you call a muslim at a peace rally ? lost .,implicit_hate,implicit_hate
what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in a pickle jar,implicit_hate,implicit_hate
what would be another name for black lives matter ? rise of the planet of the apes .,implicit_hate,implicit_hate
jews what 's the best jew joke ever ? the holocaust,implicit_hate,implicit_hate
what 's the best way to wash down five hundred chocolates ? katrina .,implicit_hate,implicit_hate
what 's the difference between feminists and hockey players ? hockey players shower after <number> periods .,implicit_hate,implicit_hate
what 's the hardest part about being a muslim ? pilot school,implicit_hate,implicit_hate
"the prophet mohammed and his wife walk into a pub and the barman says , "" sorry , mo , kids have to stay outside in the garden . """,implicit_hate,implicit_hate
how did the jewish kid cheat on his math test ? he used the numbers on his arm .,implicit_hate,implicit_hate
what 's the meanest thing you can do to a blind person ? give them a cheese grater to read .,implicit_hate,implicit_hate
i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being submissive .,implicit_hate,implicit_hate
why is jesus probably black ? because he can not tell who was his real father .,implicit_hate,implicit_hate
"why were all of the inner - city schools changed into conservatories for the arts ? people realized that the only way a negro could be successful is by playing jazz , singing , dancing , or playing sports so they decided not to waste money by teaching them things that would n’t prepare them for the real world .",implicit_hate,implicit_hate
volkswagen gas emissions scandal . the germans are still trying to gas us .,implicit_hate,implicit_hate
let 's be honest here . <repeat> the real reason why the great irish potato famine happened was because the irish figured out that they could also eat the potatoes .,implicit_hate,implicit_hate
a gay muslim walks into a bar . <repeat> he ordered shots for everyone .,implicit_hate,implicit_hate
what do you call a smart black person ? nonexistent .,implicit_hate,implicit_hate
"a man walks into a bar and asks for an obscure beverage : ' hey , do you serve blacks lager by any chance ? ' the waiter replies : ' no we do n't ' the man says : ' yeah neither would i they start throwing their shit at each other after a pint or two '",implicit_hate,implicit_hate
why are the black man 's eyes always red after sex ? the mace .,implicit_hate,implicit_hate
why do nt jews like the internet ? because they always got roasted by nazis,implicit_hate,implicit_hate
what did hitler say to the defeated jewish cowboy ? reich for the sky !,implicit_hate,implicit_hate
"shopkeeper runs the numbers . fifteen skinheads chased a pakistani into a shop and proceed to kick seven flavours of shit out of him . eventually , the police arrived and arrested everyone . one of the coppers walked over to the shop assistant and asked if he saw it all happen . when the clerk replied , "" yes , "" the cop asked why he did n't help out . "" i thought fifteen was enough , "" came the reply .",implicit_hate,implicit_hate
the young homeless girl was delighted when i asked if i could take her home . she was n't too excited when i walked off with her cardboard box .,implicit_hate,implicit_hate
"you can tell a lot about a man by the car he drives for example , if it 's a black man , it 's not his car .",implicit_hate,implicit_hate
how to pick up chicks how do you pick up a black chick ? noose . how do you pick up a mexican chick ? border patrol . how do you pick up a muslim chick ? body bag . how do you pick up a jewish chick ? dustpan and brush . how do you pick up white chicks ? flunitrazepam .,implicit_hate,implicit_hate
jewish jokes what 's the difference between a jew and a stiff nipple . <repeat> othing because they both disappear after hot shower,implicit_hate,implicit_hate
what 's a mexicans favourite sport ? cross country,implicit_hate,implicit_hate
what do you get when you cross a black man and an octopus ? i do n't know but it 's damn good at picking cotton .,implicit_hate,implicit_hate
what do you call a mentally handicapped jew ? aushwistic .,implicit_hate,implicit_hate
i got arrested for killing a black man . they charged me for impersonating a police officer .,implicit_hate,implicit_hate
